,index,zpid,address,zestimate,last30_zest,zestimate_30_DayDelta,lat,long,timestamp,geometry,index_right,NAME
6105,7995,2081230707,4423 Birch Meadow Trl Gainesville GA 30504,525800,513400,2.3583111449220233,34.249599,-83.870964,2023-May-05,POINT (-83.870964 34.249599),0,Gainesville city
6106,7996,247004368,4516 Banshire Cir Gainesville GA 30504,431100,422160,2.0737647877522614,34.25307,-83.873847,2023-May-05,POINT (-83.873847 34.25307),0,Gainesville city
6107,7997,247002284,4548 Banshire Cir Gainesville GA 30504,433200,424467,2.0159279778393353,34.251892,-83.873985,2023-May-05,POINT (-83.873985 34.251892),0,Gainesville city
6109,7999,2078273478,4357 Birch Meadow Trl Gainesville GA 30504,427500,426013,0.3478362573099415,34.254699,-83.872001,2023-May-05,POINT (-83.872001 34.254699),0,Gainesville city
6110,8000,14853738,3716 Maple Forge Ln Gainesville GA 30504,453600,441540,2.6587301587301586,34.267257,-83.879257,2023-May-05,POINT (-83.879257 34.267257),0,Gainesville city
6111,8001,14853739,3720 Hamilton Ct Gainesville GA 30504,409400,401893,1.833659013190034,34.267208,-83.879776,2023-May-05,POINT (-83.879776 34.267208),0,Gainesville city
6112,8002,14853737,3715 Lexington Ct Gainesville GA 30504,437200,425340,2.7127172918572735,34.267593,-83.87915,2023-May-05,POINT (-83.87915 34.267593),0,Gainesville city
6113,8003,14853788,3717 Maple Forge Ln Gainesville GA 30504,382400,375833,1.7173117154811717,34.266605,-83.879577,2023-May-05,POINT (-83.879577 34.266605),0,Gainesville city
6114,8004,14853790,3711 Maple Forge Ln Gainesville GA 30504,517000,510253,1.3050290135396518,34.266567,-83.879058,2023-May-05,POINT (-83.879058 34.266567),0,Gainesville city
6115,8005,14853732,3712 Maple Forge Ln Gainesville GA 30504,319400,312773,2.074827802128992,34.266925,-83.878532,2023-May-05,POINT (-83.878532 34.266925),0,Gainesville city
6116,8006,14853791,3707 Maple Forge Ln Gainesville GA 30504,339100,333940,1.5216750221173696,34.266307,-83.878883,2023-May-05,POINT (-83.878883 34.266307),0,Gainesville city
6117,8007,14853787,3733 Maple Forge Ln Gainesville GA 30504,396000,387960,2.0303030303030303,34.266178,-83.879623,2023-May-05,POINT (-83.879623 34.266178),0,Gainesville city
6118,8008,14853743,3721 Hamilton Ct Gainesville GA 30504,356500,350800,1.5988779803646564,34.267055,-83.880554,2023-May-05,POINT (-83.880554 34.267055),0,Gainesville city
6119,8009,247009493,3724 Maple Forge Ln Gainesville GA 30504,383900,376200,2.005730659025788,34.266685,-83.880439,2023-May-05,POINT (-83.880439 34.266685),0,Gainesville city
6120,8010,14853733,3716 Lexington Ct Gainesville GA 30504,448200,439500,1.9410977242302543,34.267326,-83.878196,2023-May-05,POINT (-83.878196 34.267326),0,Gainesville city
6121,8011,14853742,3725 Hamilton Ct Gainesville GA 30504,383500,379900,0.938722294654498,34.267509,-83.880554,2023-May-05,POINT (-83.880554 34.267509),0,Gainesville city
6122,8012,14853741,3728 Hamilton Ct Gainesville GA 30504,437800,429620,1.8684330744632252,34.267887,-83.880256,2023-May-05,POINT (-83.880256 34.267887),0,Gainesville city
6123,8013,14853736,3719 Lexington Ct Gainesville GA 30504,388800,383167,1.4488168724279835,34.268249,-83.879547,2023-May-05,POINT (-83.879547 34.268249),0,Gainesville city
6124,8014,14853786,3737 Maple Forge Ln Gainesville GA 30504,310600,304660,1.9124275595621378,34.265983,-83.879341,2023-May-05,POINT (-83.879341 34.265983),0,Gainesville city
6125,8015,14853792,3705 Maple Forge Ln Gainesville GA 30504,329000,323660,1.6231003039513678,34.266071,-83.878692,2023-May-05,POINT (-83.878692 34.266071),0,Gainesville city
6126,8016,14853734,3720 Lexington Ct Gainesville GA 30504,407400,399273,1.9948453608247423,34.267723,-83.878059,2023-May-05,POINT (-83.878059 34.267723),0,Gainesville city
6127,8017,14853745,3728 Maple Forge Ln Gainesville GA 30504,462500,451600,2.3567567567567567,34.266307,-83.880569,2023-May-05,POINT (-83.880569 34.266307),0,Gainesville city
6128,8018,14853731,3708 Mount Vernon Ct Gainesville GA 30504,423800,411907,2.8062765455403493,34.267036,-83.87783,2023-May-05,POINT (-83.87783 34.267036),0,Gainesville city
6129,8019,14853735,3724 Lexington Ct Gainesville GA 30504,417700,412500,1.244912616710558,34.268272,-83.878463,2023-May-05,POINT (-83.878463 34.268272),0,Gainesville city
6131,8021,14853785,3741 Maple Forge Ln Gainesville GA 30504,367500,356300,3.0476190476190474,34.265739,-83.879112,2023-May-05,POINT (-83.879112 34.265739),0,Gainesville city
6133,8023,14853746,3732 Maple Forge Ln Gainesville GA 30504,403700,396453,1.7951449095863266,34.266002,-83.880447,2023-May-05,POINT (-83.880447 34.266002),0,Gainesville city
6134,8024,14853793,3701 Maple Forge Ln Gainesville GA 30504,400900,391040,2.459466201047643,34.26583,-83.878532,2023-May-05,POINT (-83.878532 34.26583),0,Gainesville city
6136,8026,14853747,3734 Maple Forge Ln Gainesville GA 30504,443600,435600,1.8034265103697025,34.265754,-83.880142,2023-May-05,POINT (-83.880142 34.265754),0,Gainesville city
6137,8027,14853730,3704 Mount Vernon Ct Gainesville GA 30504,389300,382760,1.679938350886206,34.266677,-83.877548,2023-May-05,POINT (-83.877548 34.266677),0,Gainesville city
6139,8029,14853748,3738 Maple Forge Ln Gainesville GA 30504,371100,365140,1.6060361088655348,34.26556,-83.879852,2023-May-05,POINT (-83.879852 34.26556),0,Gainesville city
6140,8030,14853729,3700 Maple Forge Ln Gainesville GA 30504,453800,445867,1.7481269281621858,34.266262,-83.877624,2023-May-05,POINT (-83.877624 34.266262),0,Gainesville city
6141,8031,83344368,3300 Willow Ridge Cir SW Gainesville GA 30504,270400,266587,1.4101331360946747,34.26786,-83.877502,2023-May-05,POINT (-83.877502 34.26786),0,Gainesville city
6142,8032,14853784,3743 Maple Forge Ln Gainesville GA 30504,404300,394733,2.3663121444471926,34.265449,-83.878936,2023-May-05,POINT (-83.878936 34.265449),0,Gainesville city
6143,8033,83358036,3306 Willow Ridge Cir SW Gainesville GA 30504,258100,254707,1.3146067415730336,34.267623,-83.87738,2023-May-05,POINT (-83.87738 34.267623),0,Gainesville city
6144,8034,14853794,3697 Maple Forge Ln Gainesville GA 30504,378900,370833,2.129057798891528,34.265586,-83.878379,2023-May-05,POINT (-83.878379 34.265586),0,Gainesville city
6145,8035,83342127,3286 Willow Ridge Cir SW Gainesville GA 30504,301600,296860,1.5716180371352786,34.268081,-83.877601,2023-May-05,POINT (-83.877601 34.268081),0,Gainesville city
6146,8036,14853749,3742 Maple Forge Ln Gainesville GA 30504,466900,459127,1.6648104519168987,34.265331,-83.879638,2023-May-05,POINT (-83.879638 34.265331),0,Gainesville city
6147,8037,83368203,3312 Willow Ridge Cir SW Gainesville GA 30504,277000,272940,1.4657039711191335,34.267433,-83.877182,2023-May-05,POINT (-83.877182 34.267433),0,Gainesville city
6148,8038,83378339,3282 Willow Ridge Cir SW Gainesville GA 30504,277900,274100,1.3673983447283196,34.268329,-83.877677,2023-May-05,POINT (-83.877677 34.268329),0,Gainesville city
6149,8039,83360188,3318 Willow Ridge Cir SW Gainesville GA 30504,278000,272640,1.9280575539568345,34.267211,-83.877029,2023-May-05,POINT (-83.877029 34.267211),0,Gainesville city
6150,8040,14853754,3762 Windsor Ct Gainesville GA 30504,352300,340840,3.252909452171445,34.265495,-83.880676,2023-May-05,POINT (-83.880676 34.265495),0,Gainesville city
6152,8042,83369629,3276 Willow Ridge Cir SW Gainesville GA 30504,293400,288900,1.5337423312883436,34.268604,-83.877784,2023-May-05,POINT (-83.877784 34.268604),0,Gainesville city
6153,8043,14853795,3693 Maple Forge Ln Gainesville GA 30504,365700,359860,1.5969373803664206,34.265335,-83.878257,2023-May-05,POINT (-83.878257 34.265335),0,Gainesville city
6155,8045,14853783,3745 Maple Forge Ln Gainesville GA 30504,413700,399860,3.345419386028523,34.265144,-83.878837,2023-May-05,POINT (-83.878837 34.265144),0,Gainesville city
6156,8046,14853728,3696 Maple Forge Ln Gainesville GA 30504,421100,413773,1.7399667537402044,34.265819,-83.877426,2023-May-05,POINT (-83.877426 34.265819),0,Gainesville city
6157,8047,83354188,3272 Willow Ridge Cir SW Gainesville GA 30504,325100,321500,1.1073515841279606,34.268867,-83.878005,2023-May-05,POINT (-83.878005 34.268867),0,Gainesville city
6159,8049,83360725,3324 Willow Ridge Cir SW Gainesville GA 30504,277500,274000,1.2612612612612613,34.267093,-83.87677,2023-May-05,POINT (-83.87677 34.267093),0,Gainesville city
6160,8050,14853752,3754 Windsor Ct Gainesville GA 30504,453400,432300,4.653727393030437,34.265041,-83.880088,2023-May-05,POINT (-83.880088 34.265041),0,Gainesville city
6162,8052,14853796,3691 Maple Forge Ln Gainesville GA 30504,376500,365053,3.0403718459495352,34.265075,-83.878181,2023-May-05,POINT (-83.878181 34.265075),0,Gainesville city
6165,8055,14853751,3750 Maple Forge Ln Gainesville GA 30504,478800,464540,2.9782790309106097,34.26482,-83.879592,2023-May-05,POINT (-83.879592 34.26482),0,Gainesville city
6166,8056,83361050,3303 Willow Ridge Cir SW Gainesville GA 30504,370900,360200,2.8848746292801297,34.267997,-83.876731,2023-May-05,POINT (-83.876731 34.267997),0,Gainesville city
6167,8057,14853782,3749 Maple Forge Ln Gainesville GA 30504,439300,430240,2.0623719553835644,34.264812,-83.878807,2023-May-05,POINT (-83.878807 34.264812),0,Gainesville city
6168,8058,83344837,3275 Willow Ridge Cir SW Gainesville GA 30504,302000,297200,1.5894039735099337,34.268383,-83.876899,2023-May-05,POINT (-83.876899 34.268383),0,Gainesville city
6170,8060,83374495,3330 Willow Ridge Cir SW Gainesville GA 30504,304300,300707,1.1807426881367071,34.267086,-83.876441,2023-May-05,POINT (-83.876441 34.267086),0,Gainesville city
6172,8062,14853727,3692 Maple Forge Ln Gainesville GA 30504,425800,417173,2.026068576796618,34.265434,-83.877265,2023-May-05,POINT (-83.877265 34.265434),0,Gainesville city
6173,8063,83355514,3315 Willow Ridge Cir SW Gainesville GA 30504,340000,336400,1.0588235294117647,34.267814,-83.876556,2023-May-05,POINT (-83.876556 34.267814),0,Gainesville city
6174,8064,83374058,3266 Willow Ridge Cir SW Gainesville GA 30504,300100,293920,2.0593135621459515,34.269073,-83.877609,2023-May-05,POINT (-83.877609 34.269073),0,Gainesville city
6175,8065,14853797,3687 Maple Forge Ln Gainesville GA 30504,415700,413380,0.5580947798893432,34.264816,-83.87812,2023-May-05,POINT (-83.87812 34.264816),0,Gainesville city
6176,8066,14853755,3757 Windsor Ct Gainesville GA 30504,343500,338340,1.502183406113537,34.264896,-83.880859,2023-May-05,POINT (-83.880859 34.264896),0,Gainesville city
6177,8067,83349136,3327 Willow Ridge Cir SW Gainesville GA 30504,280800,277253,1.263176638176638,34.267669,-83.876327,2023-May-05,POINT (-83.876327 34.267669),0,Gainesville city
6181,8071,83380478,3267 Willow Ridge Cir SW Gainesville GA 30504,262300,257913,1.6725123903926802,34.268711,-83.876815,2023-May-05,POINT (-83.876815 34.268711),0,Gainesville city
6182,8072,14853781,3751 Maple Forge Ln Gainesville GA 30504,360600,356900,1.0260676650027731,34.264511,-83.87886,2023-May-05,POINT (-83.87886 34.264511),0,Gainesville city
6184,8074,83380700,3260 Willow Ridge Cir SW Gainesville GA 30504,278900,274500,1.577626389386877,34.269241,-83.87738,2023-May-05,POINT (-83.87738 34.269241),0,Gainesville city
6185,8075,83369480,3336 Willow Ridge Cir SW Gainesville GA 30504,304900,301100,1.2463102656608724,34.267089,-83.876129,2023-May-05,POINT (-83.876129 34.267089),0,Gainesville city
6186,8076,14853726,3688 Maple Forge Ln Gainesville GA 30504,465200,456300,1.9131556319862426,34.265106,-83.877204,2023-May-05,POINT (-83.877204 34.265106),0,Gainesville city
6187,8077,83357070,3231 Orchard Way Gainesville GA 30504,271400,266707,1.7291820191599114,34.268104,-83.876266,2023-May-05,POINT (-83.876266 34.268104),0,Gainesville city
6188,8078,83368156,3228 Orchard Way Gainesville GA 30504,280300,275460,1.7267213699607562,34.268486,-83.876457,2023-May-05,POINT (-83.876457 34.268486),0,Gainesville city
6189,8079,14853798,3683 Maple Forge Ln Gainesville GA 30504,330600,327200,1.02843315184513,34.264545,-83.878074,2023-May-05,POINT (-83.878074 34.264545),0,Gainesville city
6190,8080,83356365,3335 Willow Ridge Cir SW Gainesville GA 30504,292300,289107,1.0923708518645228,34.267612,-83.876029,2023-May-05,POINT (-83.876029 34.267612),0,Gainesville city
6191,8081,83348393,3255 Willow Ridge Cir SW Gainesville GA 30504,290400,284387,2.0705922865013773,34.268943,-83.876655,2023-May-05,POINT (-83.876655 34.268943),0,Gainesville city
6192,8082,14853780,3753 Maple Forge Ln Gainesville GA 30504,313200,305373,2.49904214559387,34.264236,-83.879196,2023-May-05,POINT (-83.879196 34.264236),0,Gainesville city
6194,8084,83355018,3254 Willow Ridge Cir SW Gainesville GA 30504,285800,280447,1.8729881035689293,34.269401,-83.877143,2023-May-05,POINT (-83.877143 34.269401),0,Gainesville city
6196,8086,83361354,3342 Willow Ridge Cir SW Gainesville GA 30504,339300,332620,1.9687592101385205,34.267055,-83.875808,2023-May-05,POINT (-83.875808 34.267055),0,Gainesville city
6197,8087,14853756,3755 Windsor Ct Gainesville GA 30504,384000,383400,0.15625,34.264396,-83.880744,2023-May-05,POINT (-83.880744 34.264396),0,Gainesville city
6199,8089,14853725,3684 Maple Forge Ln Gainesville GA 30504,375300,371633,0.9770849986677325,34.264793,-83.877143,2023-May-05,POINT (-83.877143 34.264793),0,Gainesville city
6200,8090,2087926592,3684 Maple Forge Ln # 26 Gainesville GA 30504,379600,374153,1.434931506849315,34.264793,-83.877143,2023-May-05,POINT (-83.877143 34.264793),0,Gainesville city
6202,8092,83368536,3225 Orchard Way Gainesville GA 30504,252200,249820,0.943695479777954,34.268043,-83.875938,2023-May-05,POINT (-83.875938 34.268043),0,Gainesville city
6205,8095,14853758,3754 Maple Forge Ln Gainesville GA 30504,494300,490500,0.768763908557556,34.264133,-83.879905,2023-May-05,POINT (-83.879905 34.264133),0,Gainesville city
6206,8096,14853807,3684 Jefferson Pl Gainesville GA 30504,358400,354400,1.1160714285714286,34.264156,-83.878654,2023-May-05,POINT (-83.878654 34.264156),0,Gainesville city
6207,8097,83355453,3341 Willow Ridge Cir SW Gainesville GA 30504,303200,299100,1.3522427440633245,34.267585,-83.875724,2023-May-05,POINT (-83.875724 34.267585),0,Gainesville city
6208,8098,83346050,3222 Orchard Way Gainesville GA 30504,269700,263900,2.1505376344086025,34.26873,-83.87622,2023-May-05,POINT (-83.87622 34.26873),0,Gainesville city
6209,8099,14853799,3679 Maple Forge Ln Gainesville GA 30504,347900,338000,2.8456453003736706,34.264274,-83.877853,2023-May-05,POINT (-83.877853 34.264274),0,Gainesville city
6210,8100,83341613,3243 Willow Ridge Cir SW Gainesville GA 30504,299100,294313,1.6004680708793044,34.269126,-83.876441,2023-May-05,POINT (-83.876441 34.269126),0,Gainesville city
6211,8101,83344597,3248 Willow Ridge Cir SW Gainesville GA 30504,310800,305300,1.7696267696267698,34.269538,-83.876907,2023-May-05,POINT (-83.876907 34.269538),0,Gainesville city
6212,8102,14853806,3680 Jefferson Pl Gainesville GA 30504,346700,343000,1.0672050764349583,34.264099,-83.878257,2023-May-05,POINT (-83.878257 34.264099),0,Gainesville city
6213,8103,83360115,3348 Willow Ridge Cir SW Gainesville GA 30504,305100,301760,1.0947230416256966,34.266971,-83.875541,2023-May-05,POINT (-83.875541 34.266971),0,Gainesville city
6216,8106,14853808,3679 Jefferson Pl Gainesville GA 30504,364900,357360,2.06631953959989,34.263916,-83.878936,2023-May-05,POINT (-83.878936 34.263916),0,Gainesville city
6217,8107,14853779,3757 Maple Forge Ln Gainesville GA 30504,367600,364240,0.9140369967355821,34.263885,-83.879379,2023-May-05,POINT (-83.879379 34.263885),0,Gainesville city
6221,8111,14853724,3680 Maple Forge Ln Gainesville GA 30504,393000,389380,0.9211195928753181,34.264503,-83.877014,2023-May-05,POINT (-83.877014 34.264503),0,Gainesville city
6222,8112,83362159,3216 Orchard Way Gainesville GA 30504,262800,257500,2.0167427701674274,34.268749,-83.875907,2023-May-05,POINT (-83.875907 34.268749),0,Gainesville city
6223,8113,83371990,3347 Willow Ridge Cir SW Gainesville GA 30504,300700,297260,1.1439973395410707,34.267532,-83.875419,2023-May-05,POINT (-83.875419 34.267532),0,Gainesville city
6225,8115,83359373,3237 Willow Ridge Cir SW Gainesville GA 30504,284000,281680,0.8169014084507042,34.269222,-83.876174,2023-May-05,POINT (-83.876174 34.269222),0,Gainesville city
6226,8116,83356593,3242 Willow Ridge Cir SW Gainesville GA 30504,274000,270600,1.2408759124087592,34.269657,-83.87667,2023-May-05,POINT (-83.87667 34.269657),0,Gainesville city
6227,8117,83357773,3354 Willow Ridge Cir SW Gainesville GA 30504,316300,312147,1.312993993044578,34.266891,-83.875289,2023-May-05,POINT (-83.875289 34.266891),0,Gainesville city
6228,8118,83374560,3219 Orchard Way Gainesville GA 30504,208500,205000,1.6786570743405276,34.268272,-83.875488,2023-May-05,POINT (-83.875488 34.268272),0,Gainesville city
6231,8121,14853800,3675 Maple Forge Ln Gainesville GA 30504,375600,370100,1.4643237486687966,34.263954,-83.877777,2023-May-05,POINT (-83.877777 34.263954),0,Gainesville city
6234,8124,83380492,3353 Willow Ridge Cir SW Gainesville GA 30504,311500,307800,1.187800963081862,34.267448,-83.875137,2023-May-05,POINT (-83.875137 34.267448),0,Gainesville city
6235,8125,83360350,3210 Orchard Way Gainesville GA 30504,272500,268900,1.3211009174311927,34.268856,-83.875648,2023-May-05,POINT (-83.875648 34.268856),0,Gainesville city
6236,8126,14853723,3676 Maple Forge Ln Gainesville GA 30504,487800,474000,2.8290282902829027,34.264205,-83.876953,2023-May-05,POINT (-83.876953 34.264205),0,Gainesville city
6237,8127,14853805,3676 Jefferson Pl Gainesville GA 30504,369800,361240,2.314764737696052,34.263721,-83.878189,2023-May-05,POINT (-83.878189 34.263721),0,Gainesville city
6238,8128,83353958,3360 Willow Ridge Cir SW Gainesville GA 30504,304400,300900,1.149802890932983,34.266716,-83.875099,2023-May-05,POINT (-83.875099 34.266716),0,Gainesville city
6239,8129,83355592,3227 Willow Ridge Cir SW Gainesville GA 30504,271900,266760,1.8904008826774548,34.269298,-83.8759,2023-May-05,POINT (-83.8759 34.269298),0,Gainesville city
6240,8130,14853809,3675 Jefferson Pl Gainesville GA 30504,325200,320900,1.3222632226322262,34.263542,-83.87889,2023-May-05,POINT (-83.87889 34.263542),0,Gainesville city
6241,8131,83366709,3236 Willow Ridge Cir SW Gainesville GA 30504,265400,263400,0.7535795026375283,34.269779,-83.876419,2023-May-05,POINT (-83.876419 34.269779),0,Gainesville city
6243,8133,14853778,3761 Maple Forge Ln Gainesville GA 30504,461300,450013,2.446780836765662,34.2635,-83.879402,2023-May-05,POINT (-83.879402 34.2635),0,Gainesville city
6244,8134,83365114,3215 Orchard Way Gainesville GA 30504,273400,269600,1.3899049012435991,34.268447,-83.875282,2023-May-05,POINT (-83.875282 34.268447),0,Gainesville city
6246,8136,83341881,3435 Weatherstone Ct Gainesville GA 30504,274600,268887,2.080480699198835,34.268016,-83.875076,2023-May-05,POINT (-83.875076 34.268016),0,Gainesville city
6249,8139,83377538,3400 Willow Ridge Cir SW Gainesville GA 30504,316100,312600,1.1072445428661817,34.266475,-83.874961,2023-May-05,POINT (-83.874961 34.266475),0,Gainesville city
6250,8140,83356954,3359 Willow Ridge Cir SW Gainesville GA 30504,310300,304827,1.7637769900096683,34.267326,-83.874862,2023-May-05,POINT (-83.874862 34.267326),0,Gainesville city
6252,8142,14853762,3774 Trenton Ct Gainesville GA 30504,414000,411727,0.5490338164251208,34.263652,-83.881057,2023-May-05,POINT (-83.881057 34.263652),0,Gainesville city
6254,8144,14853768,3762 Maple Forge Ln Gainesville GA 30504,580900,583200,-0.39593733861249786,34.263431,-83.880172,2023-May-05,POINT (-83.880172 34.263431),0,Gainesville city
6255,8145,14853801,3671 Maple Forge Ln Gainesville GA 30504,420900,409940,2.6039439296745073,34.263629,-83.8777,2023-May-05,POINT (-83.8777 34.263629),0,Gainesville city
6256,8146,83379150,3213 Willow Ridge Cir SW Gainesville GA 30504,279700,275473,1.5112620664998213,34.269241,-83.875602,2023-May-05,POINT (-83.875602 34.269241),0,Gainesville city
6257,8147,83355247,3230 Willow Ridge Cir SW Gainesville GA 30504,277100,273000,1.4796102490075786,34.269874,-83.876152,2023-May-05,POINT (-83.876152 34.269874),0,Gainesville city
6258,8148,14853722,3674 Maple Forge Ln Gainesville GA 30504,370400,355680,3.974082073434125,34.263916,-83.876846,2023-May-05,POINT (-83.876846 34.263916),0,Gainesville city
6259,8149,14853804,3672 Jefferson Pl Gainesville GA 30504,389400,383953,1.398818695428865,34.26342,-83.878173,2023-May-05,POINT (-83.878173 34.26342),0,Gainesville city
6260,8150,83377756,3209 Orchard Way Gainesville GA 30504,270800,266387,1.6296159527326441,34.268627,-83.875068,2023-May-05,POINT (-83.875068 34.268627),0,Gainesville city
6261,8151,83355441,3203 Willow Ridge Cir SW Gainesville GA 30504,271600,267140,1.6421207658321062,34.269092,-83.875343,2023-May-05,POINT (-83.875343 34.269092),0,Gainesville city
6262,8152,83374268,3427 Weatherstone Ct Gainesville GA 30504,281900,277327,1.6222064561901384,34.267791,-83.874748,2023-May-05,POINT (-83.874748 34.267791),0,Gainesville city
6264,8154,83348984,3440 Weatherstone Ct Gainesville GA 30504,289500,283000,2.2452504317789295,34.268325,-83.874893,2023-May-05,POINT (-83.874893 34.268325),0,Gainesville city
6267,8157,14853777,3765 Maple Forge Ln Gainesville GA 30504,412100,416687,-1.1130793496724096,34.263179,-83.879302,2023-May-05,POINT (-83.879302 34.263179),0,Gainesville city
6268,8158,14853810,3673 Jefferson Pl Gainesville GA 30504,384500,380020,1.165149544863459,34.263206,-83.878791,2023-May-05,POINT (-83.878791 34.263206),0,Gainesville city
6270,8160,83343326,3361 Willow Ridge Cir SW Gainesville GA 30504,316300,312000,1.3594688586784698,34.267181,-83.87458,2023-May-05,POINT (-83.87458 34.267181),0,Gainesville city
6271,8161,83380702,3406 Willow Ridge Cir SW Gainesville GA 30504,312000,308500,1.1217948717948718,34.266456,-83.874641,2023-May-05,POINT (-83.874641 34.266456),0,Gainesville city
6274,8164,83350222,3415 Weatherstone Ct Gainesville GA 30504,274400,271500,1.0568513119533527,34.267593,-83.874488,2023-May-05,POINT (-83.874488 34.267593),0,Gainesville city
6276,8166,83368918,3125 Willow Ridge Cir SW Gainesville GA 30504,258100,253707,1.7020534676481986,34.268833,-83.874862,2023-May-05,POINT (-83.874862 34.268833),0,Gainesville city
6278,8168,14853721,3672 Maple Forge Ln Gainesville GA 30504,441400,431420,2.2609877661984594,34.263614,-83.876792,2023-May-05,POINT (-83.876792 34.263614),0,Gainesville city
6279,8169,83378872,3226 Willow Ridge Cir SW Gainesville GA 30504,148700,145000,2.488231338264963,34.27003,-83.875839,2023-May-05,POINT (-83.875839 34.27003),0,Gainesville city
6281,8171,83343746,3412 Willow Ridge Cir SW Gainesville GA 30504,297700,292540,1.7332885455156197,34.266254,-83.874488,2023-May-05,POINT (-83.874488 34.266254),0,Gainesville city
6282,8172,14853802,3667 Maple Forge Ln Gainesville GA 30504,425300,419873,1.2760404420409124,34.263195,-83.877761,2023-May-05,POINT (-83.877761 34.263195),0,Gainesville city
6283,8173,14853763,3773 Trenton Ct Gainesville GA 30504,462900,448560,3.0978613091380427,34.263183,-83.881042,2023-May-05,POINT (-83.881042 34.263183),0,Gainesville city
6284,8174,83360246,3434 Weatherstone Ct Gainesville GA 30504,289100,283280,2.0131442407471463,34.268375,-83.874542,2023-May-05,POINT (-83.874542 34.268375),0,Gainesville city
6286,8176,14853776,3769 Maple Forge Ln Gainesville GA 30504,391600,395660,-1.0367722165474975,34.262878,-83.879165,2023-May-05,POINT (-83.879165 34.262878),0,Gainesville city
6287,8177,14853811,3671 Jefferson Pl Gainesville GA 30504,393600,383500,2.5660569105691056,34.262897,-83.878608,2023-May-05,POINT (-83.878608 34.262897),0,Gainesville city
6288,8178,83351711,3214 Willow Ridge Cir SW Gainesville GA 30504,275000,271000,1.4545454545454546,34.269786,-83.875289,2023-May-05,POINT (-83.875289 34.269786),0,Gainesville city
6289,8179,83344742,3220 Willow Ridge Cir SW Gainesville GA 30504,288900,285300,1.2461059190031152,34.270011,-83.875518,2023-May-05,POINT (-83.875518 34.270011),0,Gainesville city
6290,8180,14853937,3418 Willow Ridge Cir SW Gainesville GA 30504,268900,265000,1.4503532911863146,34.266056,-83.874336,2023-May-05,POINT (-83.874336 34.266056),0,Gainesville city
6292,8182,83353457,3405 Willow Ridge Cir SW Gainesville GA 30504,261500,257667,1.465774378585086,34.266853,-83.874168,2023-May-05,POINT (-83.874168 34.266853),0,Gainesville city
6293,8183,14853764,3769 Trenton Ct Gainesville GA 30504,370900,361473,2.5416554327311944,34.262954,-83.880744,2023-May-05,POINT (-83.880744 34.262954),0,Gainesville city
6294,8184,83351173,3121 Willow Ridge Cir SW Gainesville GA 30504,289400,285967,1.186247408431237,34.268589,-83.874427,2023-May-05,POINT (-83.874427 34.268589),0,Gainesville city
6296,8186,83345119,3208 Willow Ridge Cir SW Gainesville GA 30504,283500,279800,1.305114638447972,34.26963,-83.875061,2023-May-05,POINT (-83.875061 34.26963),0,Gainesville city
6297,8187,83346598,3428 Weatherstone Ct Gainesville GA 30504,283700,277680,2.1219598167077898,34.268154,-83.874252,2023-May-05,POINT (-83.874252 34.268154),0,Gainesville city
6298,8188,14853767,3772 Maple Forge Ln Gainesville GA 30504,429800,424480,1.2377850162866448,34.262756,-83.879913,2023-May-05,POINT (-83.879913 34.262756),0,Gainesville city
6300,8190,83355415,3202 Willow Ridge Cir SW Gainesville GA 30504,282300,276580,2.026213248317393,34.26947,-83.874847,2023-May-05,POINT (-83.874847 34.26947),0,Gainesville city
6301,8191,14853720,3670 Maple Forge Ln Gainesville GA 30504,398300,388620,2.4303288978157167,34.263324,-83.876647,2023-May-05,POINT (-83.876647 34.263324),0,Gainesville city
6303,8193,14853765,3765 Trenton Ct Gainesville GA 30504,398900,390093,2.207821509150163,34.262786,-83.880432,2023-May-05,POINT (-83.880432 34.262786),0,Gainesville city
6304,8194,83376163,3422 Weatherstone Ct Gainesville GA 30504,281700,276493,1.848420305289315,34.267929,-83.874061,2023-May-05,POINT (-83.874061 34.267929),0,Gainesville city
6305,8195,83352693,3410 Weatherstone Ct Gainesville GA 30504,290700,284900,1.9951840385276916,34.267314,-83.873977,2023-May-05,POINT (-83.873977 34.267314),0,Gainesville city
6306,8196,14853938,3424 Willow Ridge Cir SW Gainesville GA 30504,261600,256567,1.9239296636085628,34.265865,-83.874191,2023-May-05,POINT (-83.874191 34.265865),0,Gainesville city
6308,8198,2093463883,3306 Donna Gainesville GA 30504,403400,388067,3.8009419930589985,34.267547,-83.88478,2023-May-05,POINT (-83.88478 34.267547),0,Gainesville city
6309,8199,83359984,3416 Weatherstone Ct Gainesville GA 30504,289300,286980,0.8019357068786725,34.267642,-83.873977,2023-May-05,POINT (-83.873977 34.267642),0,Gainesville city
6310,8200,14853847,3647 Maple Forge Ln Gainesville GA 30504,337200,330300,2.0462633451957295,34.260902,-83.876754,2023-May-05,POINT (-83.876754 34.260902),0,Gainesville city
6311,8201,14853848,3651 Maple Forge Ln Gainesville GA 30504,364500,360020,1.2290809327846364,34.26115,-83.876907,2023-May-05,POINT (-83.876907 34.26115),0,Gainesville city
6312,8202,14853846,3643 Maple Forge Ln Gainesville GA 30504,382300,377960,1.135234109338216,34.260662,-83.876602,2023-May-05,POINT (-83.876602 34.260662),0,Gainesville city
